Time,Day,Hour,Min,10->11, Event, Episode No, Duration, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI,,hist, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI Diff, Flow Diff
2985,2,1,45,,0,0,0,7.2,59.5,0.12,895.200012,109.243698,,,31.040003,63.053329,0.429667,990.080017,5.941208,-23.840003
2990,2,1,50,,0,0,0,24,63.599998,0.36,919.200012,102.201263,,,29.599998,62.933334,0.428,1019.680115,-1.314278,-5.599998
2995,2,1,55,,0,0,0,31.200001,61.200001,0.56,950.400024,106.209152,,,26.400002,62.796669,0.383009,1046.080078,2.43261,4.799999
3000,2,2,0,,0,0,0,21.6,60.900002,0.31,972,106.732346,,,26.399996,62.929996,0.367,1072.47998,3.217789,-4.799995
3005,2,2,5,,0,0,0,19.200001,65.400002,0.37,991.200012,99.388374,,,28.320002,63.203335,0.402333,1100.800049,-3.666916,-9.120001
3010,2,2,10,,0,0,0,19.200001,61.900002,0.35,1010.400024,105.008072,,,29.440002,62.696663,0.437333,1130.23999,1.117043,-10.240002
3015,2,2,15,,0,0,0,36,62.299999,0.53,1046.400024,104.33387,,,32.560001,63.299995,0.465,1162.800049,1.433807,3.439999
3020,2,2,20,,0,0,0,21.6,63.599998,0.36,1068,102.201263,,,31.679996,62.39333,0.467667,1194.480225,-2.172554,-10.079996
3025,2,2,25,,0,0,0,26.4,60.5,0.34,1094.400024,107.438019,,,32.959999,61.793335,0.540667,1227.439941,2.019249,-6.559999
3030,2,2,30,,0,0,0,31.200001,61.299999,0.52,1125.599976,106.035889,,,35.919998,61.553326,0.565,1263.359985,0.172974,-4.719997
3035,2,2,35,,0,0,0,26.4,61.700001,0.44,1152,105.348457,,,31.359995,61.266663,0.460333,1294.720215,-1.047806,-4.959995
3040,2,2,40,,0,0,0,38.400002,60.299999,0.86,1190.400024,107.794365,,,30.559998,61.619995,0.471667,1325.279907,1.963295,7.840004
3045,2,2,45,,0,0,0,40.799999,59.5,0.66,1231.200073,109.243698,,,33.52,61.470005,0.493333,1358.800049,3.258308,7.279999
3050,2,2,50,,0,0,0,36,57.5,0.51,1267.200073,113.04348,,,32.720005,60.349995,0.476333,1391.520142,5.006126,3.279995
3055,2,2,55,,0,0,0,36,60,0.45,1303.200073,108.333336,,,32.879997,60.533329,0.489667,1424.400024,0.651291,3.120003
3060,2,3,0,,0,0,0,33.599998,58.099998,0.53,1336.800049,111.876076,,,31.68,60.850002,0.471,1456.079956,4.735733,1.919998
3065,2,3,5,,0,0,0,33.599998,60.5,0.46,1370.400024,107.438019,,,30.799999,60.646664,0.456556,1486.880127,-0.013969,2.799999
3070,2,3,10,,0,0,0,26.4,56.799999,0.52,1396.800049,114.436623,,,28.559999,60.553333,0.425423,1515.440063,6.635612,-2.16
3075,2,3,15,,0,0,0,33.599998,56.299999,0.57,1430.400024,115.452934,,,22.320002,61.436661,0.321036,1537.760132,9.397835,11.279997
3080,2,3,20,,0,0,0,14.4,55.099998,0.14,1444.800049,117.967339,,,20.559999,61.359993,0.286586,1558.32019,11.72876,-6.16
3085,2,3,25,,0,0,0,0,62.400002,0,1444.800049,104.166664,,,18.880001,62.346657,0.256667,1577.200073,-0.282669,-18.880001
3090,2,3,30,,0,0,0,0,62.400002,0,1444.800049,104.166664,,,14.16,62.516666,0.196,1591.360107,-0.029892,-14.16
3095,2,3,35,,0,0,0,0,62.400002,0,1444.800049,104.166664,,,13.679999,63.09,0.189,1605.040161,0.964798,-13.679999
3100,2,3,40,,0,0,0,0,62.400002,0,1444.800049,104.166664,,,14.960001,62.896664,0.218333,1620.000244,0.665161,-14.960001
3105,2,3,45,,0,0,0,0,62.400002,0,1444.800049,104.166664,,,14.559999,62.98666,0.187,1634.560303,0.804764,-14.559999
3110,2,3,50,,0,0,0,0,62.400002,0,1444.800049,104.166664,,,13.52,62.526665,0.181,1648.080078,0.006256,-13.52
3115,2,3,55,,0,0,0,0,62.400002,0,1444.800049,104.166664,,,14.24,62.726662,0.21,1662.32019,0.345955,-14.24
3120,2,4,0,,0,0,0,4.8,58.5,0.082051,1449.600098,111.111115,,,20.24,62.060001,0.297068,1682.560181,6.147255,-15.44
3125,2,4,5,,0,0,0,76.800003,60.299999,1.04,1526.400146,107.794365,,,38.960003,63.030003,0.513,1721.52002,4.495415,37.84
3130,2,4,10,,0,0,0,81.599998,61.200001,1.42,1608.000122,106.209152,,,46.559998,62.949993,0.611,1768.0802,2.798462,35.040001
3135,2,4,15,,0,0,0,69.599998,58.599998,0.99,1677.600098,110.921501,,,58.879997,62.506664,0.825333,1826.960083,6.65918,10.720001
3140,2,4,20,,0,0,0,117.599998,60.599998,1.59,1795.200073,107.260727,,,72.239998,62.676662,0.979333,1899.199951,3.401405,45.360001
3145,2,4,25,,0,0,0,108,59.200001,1.63,1903.200073,109.797295,,,80.319984,62.449993,1.097667,1979.519897,5.574234,27.680016
3150,2,4,30,,0,0,0,91.199997,59.900002,1.28,1994.400024,108.514191,,,96.319992,61.843334,1.270666,2075.840088,3.247688,-5.119995
3155,2,4,35,,0,0,0,103.199997,57.799999,1.59,2097.600098,112.456749,,,117.68,61.636662,1.559,2193.52002,6.823219,-14.480003
3160,2,4,40,,0,0,0,110.400002,57.700001,1.81,2208,112.651642,,,128.319992,61.896667,1.707,2321.839844,7.496658,-17.919991
3165,2,4,45,,0,0,0,139.199997,56.799999,2.11,2347.199951,114.436623,,,135.679993,61.656673,1.784667,2457.519775,8.88044,3.520004
3170,2,4,50,,0,0,0,115.199997,54.400002,1.76,2462.399902,119.485291,,,151.360016,60.746662,2.023,2608.879639,12.299797,-36.160019
3175,2,4,55,,0,0,0,163.199997,53.599998,2.72,2625.599854,121.268661,,,171.519974,61.216667,2.242333,2780.399902,14.890358,-8.319977
3180,2,5,0,,0,0,0,206.399994,53.900002,3.36,2831.999756,120.593689,,,173.11998,60.616665,2.263,2953.52002,13.182213,33.280014
3185,2,5,5,,0,0,0,134.399994,52.599998,2.22,2966.399658,123.57415,,,183.040009,60.133327,2.416,3136.559814,15.28817,-48.640015
3190,2,5,10,,0,0,0,307.200012,49.400002,6.1,3273.599609,131.578949,,,212.960007,59.936665,2.832,3349.520264,22.873543,94.240005
3195,2,5,15,,0,0,0,266.399994,49.5,4.53,3539.999512,131.313126,,,240.080032,59.66333,3.179,3589.600098,22.114723,26.319962
3200,2,5,20,,0,0,0,247.199997,48,4.39,3787.199463,135.416672,,,257.200012,59.636662,3.393666,3846.800293,26.11676,-10.000015
3205,2,5,25,,0,0,0,285.600006,47.299999,4.98,4072.799561,137.420715,,,273.759979,59.510002,3.574667,4120.560547,27.864769,11.840027
3210,2,5,30,,0,0,0,271.200012,47.5,4.4,4343.999512,136.842102,,,292.799988,59.52,3.794666,4413.360352,27.306877,-21.599976
3215,2,5,35,,0,0,0,302.399994,47.599998,4.86,4646.399414,136.554626,,,325.840027,59.629997,4.209667,4739.199707,27.22863,-23.440033
3220,2,5,40,,0,0,0,319.200012,47.700001,5.21,4965.599609,136.268341,,,357.200012,59.399998,4.677,5096.400391,26.515198,-38
3225,2,5,45,,0,0,0,468,47,7.86,5433.599609,138.297867,,,385.440002,59.066662,5.103999,5481.839355,27.891739,82.559998
3230,2,5,50,,0,0,0,391.200012,46.099998,6.86,5824.799805,140.997833,,,386.639923,58.656673,5.199,5868.47998,29.768608,4.560089
3235,2,5,55,,0,0,0,396,45,7.3,6220.799805,144.444443,,,419.440033,58.279991,5.676667,6287.919434,32.463554,-23.440033
3240,2,6,0,,0,0,0,468,42.700001,9.67,6688.799805,152.224823,,,430.720001,57.873329,5.915,6718.640625,39.332619,37.279999
3245,2,6,5,,0,0,0,525.599976,41.200001,10.39,7214.399902,157.766983,,,451.680054,57.263329,6.276333,7170.319336,43.565575,73.919922
3250,2,6,10,,0,0,0,441.600006,41.700001,7.86,7656,155.87529,,,466.560028,56.539997,6.522667,7636.880371,40.22393,-24.960022
3255,2,6,15,,0,0,0,398.399994,41.900002,7.25,8054.399902,155.131256,,,494.160065,55.816658,6.966,8131.041016,37.997688,-95.760071
3260,2,6,20,,0,0,0,309.600006,41.099998,6.04,8364,158.150864,,,504.799927,54.546673,7.447333,8635.839844,38.215775,-195.199921
3265,2,6,25,,0,0,0,484.799988,38.799999,10.97,8848.799805,167.525772,,,542.559998,52.370007,8.456332,9178.402344,42.69503,-57.76001
3270,2,6,30,,0,0,0,480,34.900002,13.47,9328.799805,186.246414,,,548.480042,50.630005,9.038334,9726.880859,56.571869,-68.480042
3275,2,6,35,,0,0,0,537.599976,34,12.66,9866.399414,191.176468,,,545.76001,48.646664,9.686666,10272.63965,55.767181,-8.160034
3280,2,6,40,,0,0,0,520.799988,33.799999,11.599999,10387.19922,192.307693,,,574.159973,47.183334,10.263667,10846.79981,51.944626,-53.359985
3285,2,6,45,,0,0,0,542.400024,33.599998,12.32,10929.59961,193.452393,,,580,46.129993,9.907331,11426.79981,50.246063,-37.599976
3290,2,6,50,,0,0,0,496.799988,34.200001,10.33,11426.39941,190.058472,,,567.920044,45.363338,9.774,11994.71973,44.667526,-71.120056
3295,2,6,55,,0,0,0,525.599976,34.5,11.150001,11951.99902,188.405792,,,561.839966,45.236671,9.495,12556.56055,42.740204,-36.23999
3300,2,7,0,,0,0,0,528,32.299999,14.01,12479.99902,201.238388,,,542.319946,45.259998,9.155666,13098.87891,55.150589,-14.319946
3305,2,7,5,,0,0,0,494.399994,30.1,14.129999,12974.39941,215.946838,,,524.799988,45.256664,8.748,13623.67871,69.632248,-30.399994
3310,2,7,10,,0,0,0,489.600006,30,12.2,13463.99902,216.666672,,,540,44.856663,9.204667,14163.68066,69.080261,-50.399994
3315,2,7,15,,0,0,0,513.599976,29.799999,12.710001,13977.59863,218.120804,,,570.320007,44.120003,9.904,14734,68.181992,-56.720032
3320,2,7,20,,0,0,0,511.200012,30.200001,12.04,14488.79883,215.231781,,,551.360046,42.989998,10.148667,15285.36035,61.032715,-40.160034
3325,2,7,25,,0,0,0,523.200012,30.799999,11.93,15011.99902,211.038971,,,575.679932,41.946667,10.785668,15861.04102,52.615646,-52.479919
3330,2,7,30,,0,0,0,537.599976,30.4,13.259999,15549.59863,213.815796,,,564.479858,40.999996,10.745332,16425.51953,51.954727,-26.879883
3335,2,7,35,,0,0,0,496.799988,28.4,14.89,16046.39844,228.873245,,,554.880005,40.296669,10.582,16980.40039,64.187134,-58.080017
3340,2,7,40,,0,0,0,532.799988,29.1,12.89,16579.19922,223.367691,,,555.360046,39.633339,10.641667,17535.76172,56.205109,-22.560059
3345,2,7,45,,0,0,0,532.799988,28.4,14.24,17112,228.873245,,,555.279968,38.726669,11.219666,18091.04102,57.054718,-22.47998
3350,2,7,50,,0,0,0,446.399994,26.1,15.5,17558.40039,249.042145,,,548.960022,38.169998,11.078334,18640,73.784439,-102.560028
3355,2,7,55,,0,0,0,530.400024,25.299999,16.16,18088.80078,256.916992,,,536.880005,37.866673,11.116667,19176.87891,78.385361,-6.47998
3360,2,8,0,,0,0,0,489.600006,24.5,15.99,18578.40039,265.306122,,,554.23999,37.303333,11.64,19731.12109,82.606003,-64.639984
3365,2,8,5,,0,0,0,482.399994,24.5,14.290001,19060.80078,265.306122,,,539.519958,37.166664,11.046665,20270.63867,81.83136,-57.119965
3370,2,8,10,,0,0,0,487.200012,22.700001,18.35,19548,286.343597,,,540.960022,36.246666,11.840667,20811.59766,97.890091,-53.76001
3375,2,8,15,,0,0,0,482.399994,22.9,14.95,20030.40039,283.842804,,,531.52002,35.993336,11.304667,21343.11914,93.70842,-49.120026
3380,2,8,20,,0,0,0,494.399994,23.6,14.46,20524.80078,275.423737,,,533.759949,35.513332,11.620666,21876.87891,82.878845,-39.359955
3385,2,8,25,,0,0,0,525.599976,24.5,14.210001,21050.40039,265.306122,,,534.080017,34.700001,12.153002,22410.95898,67.936295,-8.480042
3390,2,8,30,,0,0,0,530.400024,25.9,13.46,21580.80078,250.965256,,,520.319946,34.173332,11.588666,22931.28125,52.099136,10.080078
3395,2,8,35,,0,0,0,516,26.6,13.14,22096.80078,244.360901,,,519.919983,33.740002,11.807002,23451.19727,42.673965,-3.919983
3400,2,8,40,,0,0,0,518.400024,28.1,11.91,22615.20117,231.316727,,,519.360046,33.883327,11.286001,23970.5625,30.815613,-0.960022
3405,2,8,45,,0,0,0,540,27.200001,15.09,23155.20117,238.970581,,,512.320007,33.773338,11.640334,24482.88086,36.964478,27.679993
3410,2,8,50,,0,0,0,528,28.4,12.530001,23683.20117,228.873245,,,514.23999,33.666672,11.250667,24997.11914,28.070114,13.76001
3415,2,8,55,,0,0,0,506.399994,30.299999,10.599999,24189.60156,214.521454,,,500.560028,33.903336,10.539001,25497.67969,16.288727,5.839966
3420,2,9,0,,0,0,0,302.399994,32.099998,5.98,24492.00195,202.492218,,,486.160034,34.496662,10.151334,25983.8418,7.673172,-183.76004
3425,2,9,5,,0,0,0,499.200012,29.9,11.48,24991.20117,217.391312,,,456.560059,34.976669,9.408667,26440.40234,25.310257,42.639954
3430,2,9,10,,0,0,0,604.799988,51.200001,10.679999,25596.00195,126.953125,,,486.640015,36.366665,9.701334,26927.04102,-58.815704,118.159973
3435,2,9,15,,0,0,0,208.800003,51.400002,3.7,25804.80273,126.459137,,,462.9599,36.91,9.256001,27390.00586,-57.455521,-254.159897
3440,2,9,20,,0,0,0,511.200012,33.299999,11.07,26316.00195,195.195206,,,475.52002,36.596668,9.372,27865.52148,11.172226,35.679993
3445,2,9,25,,0,0,0,489.600006,33,11.33,26805.60156,196.969696,,,477.839996,36.633327,9.556,28343.36133,13.749969,11.76001
3450,2,9,30,,0,0,0,520.799988,33.700001,10.86,27326.40234,192.878326,,,467.919983,37.18,9.075,28811.28125,11.983215,52.880005
3455,2,9,35,,0,0,0,492,34.400002,9.969999,27818.40234,188.953476,,,470.000031,37.513332,9.342999,29281.2793,9.251022,21.999969
3460,2,9,40,,0,0,0,470.399994,34.5,10.55,28288.80273,188.405792,,,486.799988,37.246666,9.924334,29768.07422,6.865784,-16.399994
3465,2,9,45,,0,0,0,415.200012,61.200001,7.95,28704.00195,106.209152,,,462.959961,37.563332,9.828334,30231.04492,-75.182678,-47.759949
3470,2,9,50,,0,0,0,446.399994,55,8.429999,29150.40234,118.181816,,,468.23996,37.396664,9.656666,30699.27539,-63.170799,-21.839966
3475,2,9,55,,0,0,0,451.200012,53.5,6.64,29601.60156,121.495331,,,472.720032,38.189999,9.132334,31172.00195,-56.340347,-21.52002
3480,2,10,0,,0,0,0,439.200012,54.599998,6.23,30040.80078,119.047623,,,475.279999,40.556664,8.253332,31647.2793,-48.584763,-36.079987
3485,2,10,5,,0,0,0,468,54.299999,6.57,30508.80078,119.705345,,,474.240021,42.150002,8.126001,32121.52148,-42.960243,-6.240021
3490,2,10,10,,0,0,0,432,54.700001,6.11,30940.80078,118.829979,,,465.760101,43.379997,7.917333,32587.28125,-40.195671,-33.760101
3495,2,10,15,,0,0,0,441.600006,54,6.19,31382.40039,120.370369,,,441.840027,44.049995,8.120999,33029.11719,-39.083839,-0.240021
3500,2,10,20,,0,0,0,439.200012,52.099998,6.46,31821.59961,124.760078,,,446.720032,44.596668,7.989001,33475.83594,-34.604912,-7.52002
3505,2,10,25,,0,0,0,458.399994,51.5,6.73,32280,126.213593,,,460.640015,44.666672,8.179,33936.48047,-33.880859,-2.240021
3510,2,10,30,,0,0,0,393.600006,49.200001,6.539999,32673.59961,132.113815,,,462.720062,44.583336,8.203666,34399.20313,-27.934708,-69.120056
3515,2,10,35,,0,0,0,451.200012,44.400002,9.99,33124.80078,146.396393,,,458.000031,44.993336,8.464,34857.19922,-14.082565,-6.800018
3520,2,10,40,,0,0,0,477.600006,44.5,8.27,33602.40234,146.067413,,,473.759979,44.653336,9.100001,35330.95313,-16.054596,3.840027
3525,2,10,45,,0,0,0,398.399994,44.599998,6.3,34000.80078,145.739914,,,459.759949,44.310001,8.463666,35790.72266,-17.64946,-61.359955
3530,2,10,50,,0,0,0,475.200012,46.299999,6.89,34476,140.388779,,,454.799957,43.503338,8.672667,36245.51953,-26.80867,20.400055
3535,2,10,55,,0,0,0,439.200012,48.400002,6.21,34915.19922,134.297516,,,474.95993,43.130001,9.488666,36720.47656,-35.386185,-35.759918
3540,2,11,0,,0,0,0,403.200012,49.5,5.73,35318.39844,131.313126,,,442,43.033333,8.736667,37162.48047,-40.231583,-38.799988
3545,2,11,5,,0,0,0,436.799988,50.599998,6.12,35755.19922,128.458496,,,453.52005,43.259998,8.743334,37615.99609,-43.249176,-16.720062
3550,2,11,10,,0,0,0,432,50.799999,6.360001,36187.19922,127.952759,,,453.119995,43.429993,8.47,38069.125,-41.937866,-21.119995
3555,2,11,15,,0,0,0,446.399994,51.5,6.2,36633.59766,126.213593,,,446.720001,44,8.076333,38515.83594,-39.153809,-0.320007
3560,2,11,20,,0,0,0,456,51,6.77,37089.59766,127.450981,,,450.560028,44.303329,8.227,38966.40234,-36.687981,5.439972
3565,2,11,25,,0,0,0,420,51.099998,5.96,37509.59766,127.201569,,,456.240021,44.213326,8.523668,39422.63672,-37.225586,-36.240021
3570,2,11,30,,0,0,0,429.600006,51.200001,6.51,37939.19922,126.953125,,,444.720032,44.020004,8.902999,39867.36328,-41.033356,-15.120026
3575,2,11,35,,0,0,0,444,50.599998,6.360001,38383.19922,128.458496,,,450.560028,44.263332,8.453,40317.91406,-40.033554,-6.560028
3580,2,11,40,,0,0,0,453.600006,50.200001,7.04,38836.80078,129.482071,,,464.640045,44.043339,8.983334,40782.55859,-42.094299,-11.040039
3585,2,11,45,,0,0,0,436.799988,49.900002,6.61,39273.60156,130.260513,,,450.319946,43.713329,8.898667,41232.87891,-43.885269,-13.519958
3590,2,11,50,,0,0,0,427.200012,50.900002,6.15,39700.80078,127.70137,,,444.639984,43.533333,8.969666,41677.51953,-49.356339,-17.439972
3595,2,11,55,,0,0,0,453.600006,49.5,6.99,40154.40234,131.313126,,,425.519989,43.200001,8.853999,42103.04297,-49.601639,28.080017
3600,2,12,0,,0,0,0,439.200012,50.299999,6.52,40593.60156,129.224655,,,425.279968,42.693336,9.575666,42528.31641,-58.208969,13.920044
3605,2,12,5,,0,0,0,412.799988,49.900002,6.360001,41006.40234,130.260513,,,426.159943,42.203331,9.044335,42954.48047,-62.016296,-13.359955
3610,2,12,10,,0,0,0,410.399994,50,6.03,41416.80078,130,,,428.880035,42.170006,9.268001,43383.36719,-66.008163,-18.480042
3615,2,12,15,,0,0,0,417.600006,51.099998,5.84,41834.40234,127.201569,,,433.040039,41.75333,9.713334,43816.40234,-72.082642,-15.440033
3620,2,12,20,,0,0,0,396,51.099998,5.68,42230.40234,127.201569,,,425.199982,41.606667,9.489667,44241.59766,-74.052277,-29.199982
3625,2,12,25,,0,0,0,249.600006,49.599998,3.53,42480.00391,131.048386,,,435.679993,41.409996,9.67,44677.27734,-71.998627,-186.079987
3630,2,12,30,,0,0,0,429.600006,53.099998,5.91,42909.60547,122.410553,,,431.359955,41.353336,9.039334,45108.64063,-79.68486,-1.759949
3635,2,12,35,,0,0,0,537.599976,51.400002,8.29,43447.20703,126.459137,,,453.600037,41.163338,9.596998,45562.23828,-73.963455,83.999939
3640,2,12,40,,0,0,0,530.400024,46.5,10.14,43977.60547,139.784943,,,451.119995,40.793331,9.584667,46013.36328,-59.027985,79.280029
3645,2,12,45,,0,0,0,444,49.299999,6.31,44421.60547,131.84584,,,452.079987,40.996662,9.235001,46465.44141,-64.758194,-8.079987
3650,2,12,50,,0,0,0,465.600006,45.599998,8.75,44887.20703,142.543869,,,462.080048,40.850002,10.071668,46927.51953,-54.745239,3.519958
3655,2,12,55,,0,0,0,391.200012,39.900002,10.37,45278.40625,162.907257,,,450.720001,41.556667,10.097332,47378.23828,-32.60054,-59.519989
3660,2,13,0,,0,0,0,424.799988,39.599998,8.14,45703.20703,164.141418,,,436.480011,40.806664,10.180333,47814.72266,-34.755615,-11.680023
3665,2,13,5,,0,0,0,396,42.700001,5.81,46099.20703,152.224823,,,440.320007,40.433338,9.667665,48255.04297,-46.625427,-44.320007
3670,2,13,10,,0,0,0,266.399994,45.599998,3.73,46365.60547,142.543869,,,429.920013,39.776669,9.698668,48684.95703,-56.08725,-163.52002
3675,2,13,15,,0,0,0,381.600006,47.799999,5.26,46747.20703,135.983261,,,455.440002,39.526665,10.635,49140.40234,-63.704269,-73.839996
3680,2,13,20,,0,0,0,415.200012,49,6.01,47162.40625,132.653061,,,444.240021,39.253342,10.470998,49584.64063,-71.149994,-29.040009
3685,2,13,25,,0,0,0,489.600006,49.400002,7.37,47652.00781,131.578949,,,445.040009,38.730003,10.510333,50029.67578,-75.434753,44.559998
3690,2,13,30,,0,0,0,463.200012,49.200001,7.03,48115.20703,132.113815,,,448.720062,38.263332,10.444665,50478.39844,-75.979645,14.47995
3695,2,13,35,,0,0,0,444,46.400002,8.2,48559.20703,140.086197,,,459.599945,37.783325,10.947335,50938,-69.19931,-15.599945
3700,2,13,40,,0,0,0,446.399994,46.299999,7.36,49005.60547,140.388779,,,465.360016,37.543335,11.074334,51403.35547,-70.687973,-18.960022
3705,2,13,45,,0,0,0,429.600006,46,7.03,49435.20703,141.304352,,,438.240021,36.843334,10.984666,51841.58984,-75.182556,-8.640015
3710,2,13,50,,0,0,0,451.200012,44.799999,8.06,49886.40625,145.089294,,,445.120087,36.136665,11.895,52286.72656,-76.175613,6.079926
3715,2,13,55,,0,0,0,417.600006,41.900002,8.62,50304.00781,155.131256,,,426.799988,35.73,11.428667,52713.52344,-69.353546,-9.199982
3720,2,14,0,,0,0,0,417.600006,43,6.87,50721.60938,151.162796,,,429.040009,35.286671,11.679001,53142.55859,-76.839066,-11.440002
3725,2,14,5,,0,0,0,393.600006,45.200001,5.89,51115.21094,143.805313,,,432.080017,35.479996,11.386666,53574.64453,-86.744247,-38.480011
3730,2,14,10,,0,0,0,441.600006,45.700001,7.01,51556.8125,142.231949,,,454.079987,35.713333,11.381,54028.71484,-86.881073,-12.47998
3735,2,14,15,,0,0,0,424.799988,43.900002,7.99,51981.61328,148.063782,,,452.160065,35.509998,11.924333,54480.875,-83.959824,-27.360077
3740,2,14,20,,0,0,0,408,43.599998,7.07,52389.61328,149.082581,,,444.960022,35.01667,11.999665,54925.83594,-85.131393,-36.960022
3745,2,14,25,,0,0,0,480,41,10.13,52869.61328,158.536591,,,443.0401,34.186668,12.998666,55368.88281,-81.649689,36.9599
3750,2,14,30,,0,0,0,470.399994,36.299999,13.21,53340.01172,179.06337,,,451.040039,33.353336,13.017335,55819.91797,-64.683914,19.359955
3755,2,14,35,,0,0,0,434.399994,31.299999,17.030001,53774.41016,207.66774,,,443.680023,32.363331,13.210334,56263.58984,-41.705139,-9.280029
3760,2,14,40,,0,0,0,436.799988,27.4,17.360001,54211.21094,237.226288,,,430.799988,31.666666,12.887334,56694.39063,-17.129776,6
3765,2,14,45,,0,0,0,417.600006,24.6,17.470001,54628.8125,264.227631,,,434.319977,30.460003,14.525666,57128.71484,-1.507172,-16.719971
3770,2,14,50,,0,0,0,441.600006,23.4,16.120001,55070.41406,277.777771,,,448.799988,29.240004,14.984668,57577.51563,5.956055,-7.199982
3775,2,14,55,,0,0,0,439.200012,22.200001,16.76,55509.61328,292.792786,,,429.440002,28.049995,15.140669,58006.95703,11.088898,9.76001
3780,2,15,0,,0,0,0,364.799988,21.799999,14.49,55874.41406,298.165161,,,409.919952,27.359999,13.914,58416.875,12.265289,-45.119965
3785,2,15,5,,0,0,0,350.399994,21.4,12.9,56224.8125,303.738312,,,414.960052,27.109997,13.673,58831.84766,17.601929,-64.560059
3790,2,15,10,,0,0,0,364.799988,21.700001,13.76,56589.61328,299.539154,,,423.439972,26.959999,13.578999,59255.27344,16.370483,-58.639984
3795,2,15,15,,0,0,0,326.399994,21.5,11.4,56916.01172,302.325592,,,417.920013,26.443335,14.418001,59673.19531,18.875031,-91.52002
