agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,cost,travel_time,distance,diff,relative_diff,switched_volume,node_sequence,link_sequence,time_sequence,time_decimal_sequence
513,10,13,1,10,13,p,AM,401.9,0,28.9,21,0.008,0.1121,0.0018,10;9;5;4;3;12;13;,26;23;11;8;7;37;,0830;0835;0845;0847;0851;0855;0858;,510.00;515.69;525.09;527.47;531.80;535.83;538.85;
514,10,14,0,10,14,p,AM,779.8,0,25,9,0.0116,0.3604,0.0883,10;11;14;,27;34;,0830;0842;0855;,510.00;522.26;535.03;
515,10,14,1,10,14,p,AM,1320.2,0,25.1,11,0.0274,1.445,0.0077,10;15;14;,28;44;,0830;0842;0855;,510.00;522.77;535.06;
516,10,15,0,10,15,p,AM,4000,0,12.8,6,0,0,0,10;15;,28;,0830;0842;,510.00;522.77;
517,10,15,1,10,15,p,AM,0,0,37.1,14,24.3827,0,0,10;11;14;15;,27;34;41;,0830;0842;0855;0907;,510.00;522.26;535.03;547.15;
518,10,16,0,10,16,p,AM,4400,0,22.3,4,0,0,0,10;16;,29;,0830;0852;,510.00;532.32;
519,10,16,1,10,16,p,AM,0,0,32.2,20,9.92,0,0,10;15;19;20;18;16;,28;45;59;60;55;,0830;0842;0846;0854;0859;0902;,510.00;522.77;526.77;534.65;539.00;542.24;
520,10,17,1,10,17,p,AM,3900,0,16.3,8,0,0,0,10;17;,30;,0830;0846;,510.00;526.31;
521,10,17,0,10,17,p,AM,0,0,30.3,6,13.9869,0,0,10;16;17;,29;49;,0830;0852;0900;,510.00;532.32;540.30;
522,10,18,0,10,18,p,AM,700,0,25.6,7,3.3046,83.2849,27.7616,10;16;18;,29;50;,0830;0852;0855;,510.00;532.32;535.56;
523,10,18,1,10,18,p,AM,0,0,29,17,3.4459,0,0,10;15;19;20;18;,28;45;59;60;,0830;0842;0846;0854;0859;,510.00;522.77;526.77;534.65;539.00;
524,10,18,2,10,18,p,AM,0,0,62.5,29,36.9049,0,0,10;11;14;15;22;21;20;18;,27;34;41;46;69;64;60;,0830;0842;0855;0907;0915;0919;0928;0932;,510.00;522.26;535.03;547.15;555.88;559.81;568.11;572.46;
525,10,19,1,10,19,p,AM,1800,0,16.8,9,0,0,0,10;15;19;,28;45;,0830;0842;0846;,510.00;522.77;526.77;
526,10,19,0,10,19,p,AM,0,0,37.8,8,21.031,0,0,10;16;17;19;,29;49;53;,0830;0852;0900;0907;,510.00;532.32;540.30;547.80;
527,10,19,2,10,19,p,AM,0,0,41.2,17,24.3827,0,0,10;11;14;15;19;,27;34;41;45;,0830;0842;0855;0907;0911;,510.00;522.26;535.03;547.15;551.16;
528,10,20,0,10,20,p,AM,2500,0,29.9,11,0,0,0,10;16;18;20;,29;50;56;,0830;0852;0855;0859;,510.00;532.32;535.56;539.91;
529,10,20,1,10,20,p,AM,0,0,58.1,25,28.2044,0,0,10;11;14;15;22;21;20;,27;34;41;46;69;64;,0830;0842;0855;0907;0915;0919;0928;,510.00;522.26;535.03;547.15;555.88;559.81;568.11;
530,10,21,0,10,21,p,AM,1200,0,25.4,11,0,0,0,10;15;22;21;,28;46;69;,0830;0842;0851;0855;,510.00;522.77;531.50;535.43;
531,10,21,1,10,21,p,AM,0,0,33,19,7.6192,0,0,10;15;19;20;21;,28;45;59;62;,0830;0842;0846;0854;0903;,510.00;522.77;526.77;534.65;543.05;
532,10,21,2,10,21,p,AM,0,0,49.8,19,24.3827,0,0,10;11;14;15;22;21;,27;34;41;46;69;,0830;0842;0855;0907;0915;0919;,510.00;522.26;535.03;547.15;555.88;559.81;
533,10,22,0,10,22,p,AM,2600,0,21.5,9,0,0,0,10;15;22;,28;46;,0830;0842;0851;,510.00;522.77;531.50;
534,10,22,2,10,22,p,AM,0,0,45.9,17,24.3827,0,0,10;11;14;15;22;,27;34;41;46;,0830;0842;0855;0907;0915;,510.00;522.26;535.03;547.15;555.88;
535,10,22,1,10,22,p,AM,0,0,32.4,18,10.8696,0,0,10;15;19;20;22;,28;45;59;63;,0830;0842;0846;0854;0902;,510.00;522.77;526.77;534.65;542.37;
536,10,23,0,10,23,p,AM,314.1,0,33.8,13,0.006,0.0556,0.0188,10;11;14;23;,27;34;42;,0830;0842;0855;0903;,510.00;522.26;535.03;543.75;
537,10,23,3,10,23,p,AM,428.2,0,33.8,15,0.0274,0.3476,0.0049,10;15;14;23;,28;44;42;,0830;0842;0855;0903;,510.00;522.77;535.06;543.78;
538,10,23,2,10,23,p,AM,1057.7,0,33.8,13,0.0178,0.5582,0.0032,10;15;22;23;,28;46;70;,0830;0842;0851;0903;,510.00;522.77;531.50;543.77;
539,10,23,1,10,23,p,AM,0,0,44.6,22,10.8874,0,0,10;15;19;20;22;23;,28;45;59;63;70;,0830;0842;0846;0854;0902;0914;,510.00;522.77;526.77;534.65;542.37;554.64;
540,10,24,4,10,24,p,AM,23,0,37.4,15,0.006,0.0037,0.0075,10;11;14;23;24;,27;34;42;73;,0830;0842;0855;0903;0907;,510.00;522.26;535.03;543.75;547.38;
541,10,24,5,10,24,p,AM,27.7,0,37.4,17,0.0274,0.0203,0.0019,10;15;14;23;24;,28;44;42;73;,0830;0842;0855;0903;0907;,510.00;522.77;535.06;543.78;547.41;
542,10,24,0,10,24,p,AM,467.5,0,37.4,14,0.0187,0.2332,0.0013,10;15;22;21;24;,28;46;69;66;,0830;0842;0851;0855;0907;,510.00;522.77;531.50;535.43;547.40;
543,10,24,3,10,24,p,AM,281.8,0,37.4,15,0.0178,0.1343,0.0013,10;15;22;23;24;,28;46;70;73;,0830;0842;0851;0903;0907;,510.00;522.77;531.50;543.77;547.40;
544,10,24,2,10,24,p,AM,0,0,61.8,22,24.4014,0,0,10;11;14;15;22;21;24;,27;34;41;46;69;66;,0830;0842;0855;0907;0915;0919;0931;,510.00;522.26;535.03;547.15;555.88;559.81;571.78;
545,10,24,1,10,24,p,AM,0,0,48.3,24,10.8874,0,0,10;15;19;20;22;23;24;,28;45;59;63;70;73;,0830;0842;0846;0854;0902;0914;0918;,510.00;522.77;526.77;534.65;542.37;554.64;558.27;
546,11,1,0,11,1,p,AM,500,0,15.6,14,0,0,0,11;4;3;1;,31;8;5;,0830;0837;0841;0845;,510.00;517.22;521.56;525.57;
547,11,1,1,11,1,p,AM,0,0,21.6,14,6.0269,0,0,11;12;3;1;,33;35;5;,0830;0843;0847;0851;,510.00;523.56;527.59;531.60;
548,11,2,1,11,2,p,AM,200,0,21.6,20,0,0,0,11;4;3;1;2;,31;8;5;1;,0830;0837;0841;0845;0851;,510.00;517.22;521.56;525.57;531.57;
549,11,2,0,11,2,p,AM,0,0,25.2,17,3.588,0,0,11;4;5;6;2;,31;9;12;14;,0830;0837;0839;0849;0855;,510.00;517.22;519.60;529.02;535.16;
550,11,2,2,11,2,p,AM,0,0,27.6,20,6.0269,0,0,11;12;3;1;2;,33;35;5;1;,0830;0843;0847;0851;0857;,510.00;523.56;527.59;531.60;537.60;
551,11,3,0,11,3,p,AM,300,0,11.6,10,0,0,0,11;4;3;,31;8;,0830;0837;0841;,510.00;517.22;521.56;
552,11,3,1,11,3,p,AM,0,0,17.6,10,6.0269,0,0,11;12;3;,33;35;,0830;0843;0847;,510.00;523.56;527.59;
553,11,4,0,11,4,p,AM,1500,0,7.2,6,0,0,0,11;4;,31;,0830;0837;,510.00;517.22;
554,11,4,1,11,4,p,AM,0,0,21.9,14,14.6965,0,0,11;12;3;4;,33;35;6;,0830;0843;0847;0851;,510.00;523.56;527.59;531.92;
555,11,5,0,11,5,p,AM,500,0,9.6,8,0,0,0,11;4;5;,31;9;,0830;0837;0839;,510.00;517.22;519.60;
556,11,5,1,11,5,p,AM,0,0,24.3,16,14.6965,0,0,11;12;3;4;5;,33;35;6;9;,0830;0843;0847;0851;0854;,510.00;523.56;527.59;531.92;534.29;
557,11,6,0,11,6,p,AM,400,0,19,12,0,0,0,11;4;5;6;,31;9;12;,0830;0837;0839;0849;,510.00;517.22;519.60;529.02;
558,11,6,1,11,6,p,AM,0,0,33.7,25,14.6965,0,0,11;12;3;1;2;6;,33;35;5;1;4;,0830;0843;0847;0851;0857;0903;,510.00;523.56;527.59;531.60;537.60;543.72;
559,11,7,1,11,7,p,AM,0,0,41.2,26,1.5553,0,0,11;4;5;9;8;7;,31;9;13;24;20;,0830;0837;0839;0848;0905;0911;,510.00;517.22;519.60;528.99;545.25;551.24;
560,11,7,3,11,7,p,AM,36.4,0,40,21,0.3288,0.3013,0.0138,11;10;9;8;7;,32;26;24;20;,0830;0842;0847;0904;0910;,510.00;522.07;527.76;544.03;550.02;
561,11,7,2,11,7,p,AM,0,0,55.9,30,16.2518,0,0,11;12;3;1;2;6;8;7;,33;35;5;1;4;16;20;,0830;0843;0847;0851;0857;0903;0919;0925;,510.00;523.56;527.59;531.60;537.60;543.72;559.95;565.94;
562,11,7,0,11,7,p,AM,463.6,0,39.7,14,0.0095,0.1105,0.0085,11;10;16;18;7;,32;29;50;54;,0830;0842;0904;0907;0909;,510.00;522.07;544.39;547.62;549.69;
563,11,8,3,11,8,p,AM,0,0,35.3,14,1.2265,0,0,11;4;5;6;8;,31;9;12;16;,0830;0837;0839;0849;0905;,510.00;517.22;519.60;529.02;545.25;
564,11,8,1,11,8,p,AM,0,0,35.3,23,1.2265,0,0,11;4;5;9;8;,31;9;13;24;,0830;0837;0839;0848;0905;,510.00;517.22;519.60;528.99;545.25;
565,11,8,4,11,8,p,AM,800,0,34,18,0,0,0,11;10;9;8;,32;26;24;,0830;0842;0847;0904;,510.00;522.07;527.76;544.03;
566,11,8,2,11,8,p,AM,0,0,50,27,15.923,0,0,11;12;3;1;2;6;8;,33;35;5;1;4;16;,0830;0843;0847;0851;0857;0903;0919;,510.00;523.56;527.59;531.60;537.60;543.72;559.95;
567,11,8,0,11,8,p,AM,0,0,45.7,14,11.7028,0,0,11;10;16;8;,32;29;47;,0830;0842;0904;0915;,510.00;522.07;544.39;555.73;
568,11,9,1,11,9,p,AM,0,0,19,13,1.2265,0,0,11;4;5;9;,31;9;13;,0830;0837;0839;0848;,510.00;517.22;519.60;528.99;
569,11,9,0,11,9,p,AM,1400,0,17.8,8,0,0,0,11;10;9;,32;26;,0830;0842;0847;,510.00;522.07;527.76;
570,11,10,0,11,10,p,AM,3900,0,12.1,5,0,0,0,11;10;,32;,0830;0842;,510.00;522.07;
571,11,12,0,11,12,p,AM,1400,0,13.6,6,0,0,0,11;12;,33;,0830;0843;,510.00;523.56;
572,11,12,1,11,12,p,AM,0,0,15.6,14,2.0177,0,0,11;4;3;12;,31;8;7;,0830;0837;0841;0845;,510.00;517.22;521.56;525.58;
573,11,13,0,11,13,p,AM,1000,0,16.6,9,0,0,0,11;12;13;,33;37;,0830;0843;0846;,510.00;523.56;526.59;
574,11,13,1,11,13,p,AM,0,0,18.6,17,2.0177,0,0,11;4;3;12;13;,31;8;7;37;,0830;0837;0841;0845;0848;,510.00;517.22;521.56;525.58;528.61;
575,11,14,0,11,14,p,AM,1600,0,12.8,4,0,0,0,11;14;,34;,0830;0842;,510.00;522.77;
576,11,14,1,11,14,p,AM,0,0,37.1,16,24.3488,0,0,11;10;15;14;,32;28;44;,0830;0842;0854;0907;,510.00;522.07;534.83;547.12;
577,11,14,2,11,14,p,AM,0,0,48,27,35.2142,0,0,11;4;3;12;13;24;23;14;,31;8;7;37;39;76;71;,0830;0837;0841;0845;0848;0905;0909;0917;,510.00;517.22;521.56;525.58;528.61;545.68;549.27;557.99;
578,11,15,1,11,15,p,AM,1031.6,0,24.8,11,0.4628,18.1252,12.2988,11;10;15;,32;28;,0830;0842;0854;,510.00;522.07;534.83;
579,11,15,0,11,15,p,AM,368.4,0,24.9,9,0.0613,0.9092,0.0115,11;14;15;,34;41;,0830;0842;0854;,510.00;522.77;534.89;
580,11,16,0,11,16,p,AM,1400,0,34.4,9,0,0,0,11;10;16;,32;29;,0830;0842;0904;,510.00;522.07;544.39;
581,11,16,2,11,16,p,AM,0,0,61.2,32,26.8557,0,0,11;12;3;1;2;6;8;16;,33;35;5;1;4;16;22;,0830;0843;0847;0851;0857;0903;0919;0931;,510.00;523.56;527.59;531.60;537.60;543.72;559.95;571.24;
582,11,16,1,11,16,p,AM,0,0,46.5,31,12.1591,0,0,11;4;5;9;8;7;18;16;,31;9;13;24;20;18;55;,0830;0837;0839;0848;0905;0911;0913;0916;,510.00;517.22;519.60;528.99;545.25;551.24;553.31;556.55;
583,11,17,1,11,17,p,AM,1000,0,28.4,13,0,0,0,11;10;17;,32;30;,0830;0842;0858;,510.00;522.07;538.37;
584,11,17,0,11,17,p,AM,0,0,42.4,11,13.9869,0,0,11;10;16;17;,32;29;49;,0830;0842;0904;0912;,510.00;522.07;544.39;552.36;
585,11,17,2,11,17,p,AM,0,0,36.4,14,7.9886,0,0,11;14;15;19;17;,34;41;45;58;,0830;0842;0854;0858;0906;,510.00;522.77;534.89;538.90;546.36;
586,11,18,0,11,18,p,AM,100,0,37.6,12,0.6052,1.4297,0.4766,11;10;16;18;,32;29;50;,0830;0842;0904;0907;,510.00;522.07;544.39;547.62;
587,11,18,1,11,18,p,AM,0,0,43.3,28,5.685,0,0,11;4;5;9;8;7;18;,31;9;13;24;20;18;,0830;0837;0839;0848;0905;0911;0913;,510.00;517.22;519.60;528.99;545.25;551.24;553.31;
588,11,18,2,11,18,p,AM,0,0,50.2,24,12.5835,0,0,11;14;15;22;21;20;18;,34;41;46;69;64;60;,0830;0842;0854;0903;0907;0915;0920;,510.00;522.77;534.89;543.62;547.55;555.86;560.21;
589,11,19,1,11,19,p,AM,292.7,0,28.8,14,0.4628,4.4003,3.007,11;10;15;19;,32;28;45;,0830;0842;0854;0858;,510.00;522.07;534.83;538.84;
590,11,19,0,11,19,p,AM,107.3,0,28.9,12,0.0613,0.2281,0.0028,11;14;15;19;,34;41;45;,0830;0842;0854;0858;,510.00;522.77;534.89;538.90;
591,11,20,1,11,20,p,AM,480.3,0,36.7,18,0.4628,5.4818,3.4243,11;10;15;19;20;,32;28;45;59;,0830;0842;0854;0858;0906;,510.00;522.07;534.83;538.84;546.72;
592,11,20,0,11,20,p,AM,119.7,0,36.8,16,0.0613,0.1999,0.0033,11;14;15;19;20;,34;41;45;59;,0830;0842;0854;0858;0906;,510.00;522.77;534.89;538.90;546.78;
593,11,20,2,11,20,p,AM,0,0,45.9,20,9.1376,0,0,11;14;15;22;21;20;,34;41;46;69;64;,0830;0842;0854;0903;0907;0915;,510.00;522.77;534.89;543.62;547.55;555.86;
594,11,21,4,11,21,p,AM,0,0,37.5,16,0.5652,0,0,11;10;15;22;21;,32;28;46;69;,0830;0842;0854;0903;0907;,510.00;522.07;534.83;543.56;547.49;
595,11,21,2,11,21,p,AM,0,0,37.6,14,0.6264,0,0,11;14;15;22;21;,34;41;46;69;,0830;0842;0854;0903;0907;,510.00;522.77;534.89;543.62;547.55;
596,11,21,3,11,21,p,AM,0,0,47.5,24,10.5521,0,0,11;4;3;12;13;24;21;,31;8;7;37;39;75;,0830;0837;0841;0845;0848;0905;0917;,510.00;517.22;521.56;525.58;528.61;545.68;557.48;
597,11,21,0,11,21,p,AM,400,0,36.9,13,0.4857,5.2029,1.7343,11;14;23;24;21;,34;42;73;75;,0830;0842;0851;0855;0906;,510.00;522.77;531.50;535.13;546.93;
598,11,21,1,11,21,p,AM,0,0,45.1,24,8.1843,0,0,11;10;15;19;20;21;,32;28;45;59;62;,0830;0842;0854;0858;0906;0915;,510.00;522.07;534.83;538.84;546.72;555.11;
599,11,22,2,11,22,p,AM,561.9,0,33.6,14,0.004,0.0674,0.011,11;10;15;22;,32;28;46;,0830;0842;0854;0903;,510.00;522.07;534.83;543.56;
600,11,22,0,11,22,p,AM,173.2,0,33.6,12,0.0613,0.3162,0.0067,11;14;15;22;,34;41;46;,0830;0842;0854;0903;,510.00;522.77;534.89;543.62;
601,11,22,3,11,22,p,AM,364.9,0,33.6,12,0.0725,0.7883,0.0079,11;14;23;22;,34;42;72;,0830;0842;0851;0903;,510.00;522.77;531.50;543.64;
602,11,22,1,11,22,p,AM,0,0,44.4,23,10.8696,0,0,11;10;15;19;20;22;,32;28;45;59;63;,0830;0842;0854;0858;0906;0914;,510.00;522.07;534.83;538.84;546.72;554.43;
603,11,23,0,11,23,p,AM,1300,0,21.5,8,0,0,0,11;14;23;,34;42;,0830;0842;0851;,510.00;522.77;531.50;
604,11,23,1,11,23,p,AM,0,0,39.3,23,17.779,0,0,11;4;3;12;13;24;23;,31;8;7;37;39;76;,0830;0837;0841;0845;0848;0905;0909;,510.00;517.22;521.56;525.58;528.61;545.68;549.27;
605,11,24,3,11,24,p,AM,0,0,33.7,13,8.5344,0,0,11;12;13;24;,33;37;39;,0830;0843;0846;0903;,510.00;523.56;526.59;543.66;
606,11,24,1,11,24,p,AM,0,0,35.7,21,10.5521,0,0,11;4;3;12;13;24;,31;8;7;37;39;,0830;0837;0841;0845;0848;0905;,510.00;517.22;521.56;525.58;528.61;545.68;
607,11,24,0,11,24,p,AM,600,0,25.1,10,0,0,0,11;14;23;24;,34;42;73;,0830;0842;0851;0855;,510.00;522.77;531.50;535.13;
608,11,24,2,11,24,p,AM,0,0,49.5,17,24.4014,0,0,11;14;15;22;21;24;,34;41;46;69;66;,0830;0842;0854;0903;0907;0919;,510.00;522.77;534.89;543.62;547.55;559.53;
609,12,1,0,12,1,p,AM,200,0,8,8,0,0,0,12;3;1;,35;5;,0830;0834;0838;,510.00;514.02;518.03;
610,12,2,0,12,2,p,AM,100,0,14,14,0,0,0,12;3;1;2;,35;5;1;,0830;0834;0838;0844;,510.00;514.02;518.03;524.03;
611,12,3,0,12,3,p,AM,200,0,4,4,0,0,0,12;3;,35;,0830;0834;,510.00;514.02;
612,12,4,0,12,4,p,AM,600,0,8.4,8,0,0,0,12;3;4;,35;6;,0830;0834;0838;,510.00;514.02;518.36;
613,12,5,0,12,5,p,AM,200,0,10.7,10,0,0,0,12;3;4;5;,35;6;9;,0830;0834;0838;0840;,510.00;514.02;518.36;520.73;
614,12,6,1,12,6,p,AM,52.5,0,20.2,19,0,0,0,12;3;1;2;6;,35;5;1;4;,0830;0834;0838;0844;0850;,510.00;514.02;518.03;524.03;530.15;
615,12,6,0,12,6,p,AM,147.5,0,20.2,14,0,0.0001,0,12;3;4;5;6;,35;6;9;12;,0830;0834;0838;0840;0850;,510.00;514.02;518.36;520.73;530.15;
616,12,7,2,12,7,p,AM,144.5,0,42.4,24,0,0.0002,0,12;3;1;2;6;8;7;,35;5;1;4;16;20;,0830;0834;0838;0844;0850;0906;0912;,510.00;514.02;518.03;524.03;530.15;546.39;552.38;
617,12,7,0,12,7,p,AM,439,0,42.4,19,0,0.0002,0,12;3;4;5;6;8;7;,35;6;9;12;16;20;,0830;0834;0838;0840;0850;0906;0912;,510.00;514.02;518.36;520.73;530.15;546.39;552.38;
618,12,7,1,12,7,p,AM,116.6,0,42.4,28,0,0.0001,0,12;3;4;5;9;8;7;,35;6;9;13;24;20;,0830;0834;0838;0840;0850;0906;0912;,510.00;514.02;518.36;520.73;530.12;546.39;552.38;
619,12,8,2,12,8,p,AM,122,0,36.4,21,0,0.0002,0,12;3;1;2;6;8;,35;5;1;4;16;,0830;0834;0838;0844;0850;0906;,510.00;514.02;518.03;524.03;530.15;546.39;
620,12,8,0,12,8,p,AM,381.4,0,36.4,16,0,0.0002,0,12;3;4;5;6;8;,35;6;9;12;16;,0830;0834;0838;0840;0850;0906;,510.00;514.02;518.36;520.73;530.15;546.39;
621,12,8,1,12,8,p,AM,96.6,0,36.4,25,0,0.0001,0,12;3;4;5;9;8;,35;6;9;13;24;,0830;0834;0838;0840;0850;0906;,510.00;514.02;518.36;520.73;530.12;546.39;
622,12,9,1,12,9,p,AM,600,0,20.1,15,0,0,0,12;3;4;5;9;,35;6;9;13;,0830;0834;0838;0840;0850;,510.00;514.02;518.36;520.73;530.12;
623,12,9,0,12,9,p,AM,0,0,31.4,14,11.3216,0,0,12;11;10;9;,36;32;26;,0830;0843;0855;0901;,510.00;523.68;535.75;541.44;
624,12,10,0,12,10,p,AM,1605.2,0,25.7,11,0,0,0,12;11;10;,36;32;,0830;0843;0855;,510.00;523.68;535.75;
625,12,10,1,12,10,p,AM,394.8,0,25.8,18,0.0261,0.4007,0.0067,12;3;4;5;9;10;,35;6;9;13;25;,0830;0834;0838;0840;0850;0855;,510.00;514.02;518.36;520.73;530.12;535.77;
626,12,11,0,12,11,p,AM,1400,0,13.7,6,0,0,0,12;11;,36;,0830;0843;,510.00;523.68;
627,12,11,1,12,11,p,AM,0,0,15.5,14,1.8082,0,0,12;3;4;11;,35;6;10;,0830;0834;0838;0845;,510.00;514.02;518.36;525.49;
628,12,13,0,12,13,p,AM,1300,0,3,3,0,0,0,12;13;,37;,0830;0833;,510.00;513.03;
629,12,14,0,12,14,p,AM,700,0,26.5,10,0,0,0,12;11;14;,36;34;,0830;0843;0856;,510.00;523.68;536.46;
630,12,14,1,12,14,p,AM,0,0,32.4,13,5.9517,0,0,12;13;24;23;14;,37;39;76;71;,0830;0833;0850;0853;0902;,510.00;513.03;530.10;533.69;542.41;
631,12,15,3,12,15,p,AM,383.4,0,38.5,17,0.4628,4.379,3.9978,12;11;10;15;,36;32;28;,0830;0843;0855;0908;,510.00;523.68;535.75;548.51;
632,12,15,0,12,15,p,AM,199.3,0,38.6,15,0.0613,0.3171,0.0037,12;11;14;15;,36;34;41;,0830;0843;0856;0908;,510.00;523.68;536.46;548.58;
633,12,15,1,12,15,p,AM,117.4,0,38.5,24,0.0261,0.0796,0.0016,12;3;4;5;9;10;15;,35;6;9;13;25;28;,0830;0834;0838;0840;0850;0855;0908;,510.00;514.02;518.36;520.73;530.12;535.77;548.54;
634,12,15,2,12,15,p,AM,0,0,44.5,15,6.013,0,0,12;13;24;21;22;15;,37;39;75;65;67;,0830;0833;0850;0901;0905;0914;,510.00;513.03;530.10;541.90;545.83;554.53;
635,12,16,2,12,16,p,AM,53.7,0,47.7,26,0.0001,0.0001,0,12;3;1;2;6;8;16;,35;5;1;4;16;22;,0830;0834;0838;0844;0850;0906;0917;,510.00;514.02;518.03;524.03;530.15;546.39;557.68;
636,12,16,0,12,16,p,AM,110.7,0,48.1,15,0.3891,0.9032,0.019,12;11;10;16;,36;32;29;,0830;0843;0855;0918;,510.00;523.68;535.75;558.07;
637,12,16,5,12,16,p,AM,447.4,0,47.7,21,0.0001,0.0012,0,12;3;4;5;6;8;16;,35;6;9;12;16;22;,0830;0834;0838;0840;0850;0906;0917;,510.00;514.02;518.36;520.73;530.15;546.39;557.68;
638,12,16,4,12,16,p,AM,8.1,0,47.7,30,0.0002,0,0,12;3;4;5;9;8;16;,35;6;9;13;24;22;,0830;0834;0838;0840;0850;0906;0917;,510.00;514.02;518.36;520.73;530.12;546.39;557.68;
639,12,16,3,12,16,p,AM,0,0,48.1,22,0.4152,0,0,12;3;4;5;9;10;16;,35;6;9;13;25;29;,0830;0834;0838;0840;0850;0855;0918;,510.00;514.02;518.36;520.73;530.12;535.77;558.09;
640,12,16,1,12,16,p,AM,20.7,0,47.7,33,0,0,0,12;3;4;5;9;8;7;18;16;,35;6;9;13;24;20;18;55;,0830;0834;0838;0840;0850;0906;0912;0914;0917;,510.00;514.02;518.36;520.73;530.12;546.39;552.38;554.44;557.68;
641,12,16,6,12,16,p,AM,59.5,0,47.8,23,0.1099,0.1371,0.0054,12;13;24;21;20;18;16;,37;39;75;64;60;55;,0830;0833;0850;0901;0910;0914;0917;,510.00;513.03;530.10;541.90;550.20;554.55;557.79;
642,12,17,3,12,17,p,AM,463.2,0,42.1,19,0,0,0,12;11;10;17;,36;32;30;,0830;0843;0855;0912;,510.00;523.68;535.75;552.06;
643,12,17,1,12,17,p,AM,136.8,0,42.1,26,0.0261,0.085,0.0012,12;3;4;5;9;10;17;,35;6;9;13;25;30;,0830;0834;0838;0840;0850;0855;0912;,510.00;514.02;518.36;520.73;530.12;535.77;552.08;
644,12,17,2,12,17,p,AM,0,0,55.7,28,13.598,0,0,12;3;1;2;6;8;16;17;,35;5;1;4;16;22;49;,0830;0834;0838;0844;0850;0906;0917;0925;,510.00;514.02;518.03;524.03;530.15;546.39;557.68;565.65;
645,12,17,0,12,17,p,AM,0,0,56,17,13.9869,0,0,12;11;10;16;17;,36;32;29;49;,0830;0843;0855;0918;0926;,510.00;523.68;535.75;558.07;566.04;
646,12,18,2,12,18,p,AM,25.8,0,44.4,26,0,0,0,12;3;1;2;6;8;7;18;,35;5;1;4;16;20;18;,0830;0834;0838;0844;0850;0906;0912;0914;,510.00;514.02;518.03;524.03;530.15;546.39;552.38;554.44;
647,12,18,3,12,18,p,AM,101,0,44.4,21,0,0,0,12;3;4;5;6;8;7;18;,35;6;9;12;16;20;18;,0830;0834;0838;0840;0850;0906;0912;0914;,510.00;514.02;518.36;520.73;530.15;546.39;552.38;554.44;
648,12,18,1,12,18,p,AM,22.6,0,44.4,30,0,0,0,12;3;4;5;9;8;7;18;,35;6;9;13;24;20;18;,0830;0834;0838;0840;0850;0906;0912;0914;,510.00;514.02;518.36;520.73;530.12;546.39;552.38;554.44;
649,12,18,0,12,18,p,AM,0,0,51.3,18,6.8632,0,0,12;11;10;16;18;,36;32;29;50;,0830;0843;0855;0918;0921;,510.00;523.68;535.75;558.07;561.30;
650,12,18,4,12,18,p,AM,50.5,0,44.6,20,0.1099,0.125,0.0016,12;13;24;21;20;18;,37;39;75;64;60;,0830;0833;0850;0901;0910;0914;,510.00;513.03;530.10;541.90;550.20;554.55;
651,12,19,3,12,19,p,AM,162.2,0,42.5,20,0.4628,1.6696,1.5441,12;11;10;15;19;,36;32;28;45;,0830;0843;0855;0908;0912;,510.00;523.68;535.75;548.51;552.52;
652,12,19,0,12,19,p,AM,85.8,0,42.6,18,0.0613,0.1237,0.0014,12;11;14;15;19;,36;34;41;45;,0830;0843;0856;0908;0912;,510.00;523.68;536.46;548.58;552.58;
653,12,19,1,12,19,p,AM,52,0,42.5,27,0.0261,0.0319,0.0006,12;3;4;5;9;10;15;19;,35;6;9;13;25;28;45;,0830;0834;0838;0840;0850;0855;0908;0912;,510.00;514.02;518.36;520.73;530.12;535.77;548.54;552.55;
654,12,19,2,12,19,p,AM,0,0,48.5,18,6.013,0,0,12;13;24;21;22;15;19;,37;39;75;65;67;45;,0830;0833;0850;0901;0905;0914;0918;,510.00;513.03;530.10;541.90;545.83;554.53;558.53;
655,12,20,2,12,20,p,AM,0,0,48.8,30,8.5906,0,0,12;3;1;2;6;8;7;18;20;,35;5;1;4;16;20;18;56;,0830;0834;0838;0844;0850;0906;0912;0914;0918;,510.00;514.02;518.03;524.03;530.15;546.39;552.38;554.44;558.79;
656,12,20,3,12,20,p,AM,0,0,48.8,25,8.5906,0,0,12;3;4;5;6;8;7;18;20;,35;6;9;12;16;20;18;56;,0830;0834;0838;0840;0850;0906;0912;0914;0918;,510.00;514.02;518.36;520.73;530.15;546.39;552.38;554.44;558.79;
657,12,20,0,12,20,p,AM,400,0,40.2,16,0,0,0,12;13;24;21;20;,37;39;75;64;,0830;0833;0850;0901;0910;,510.00;513.03;530.10;541.90;550.20;
658,12,20,1,12,20,p,AM,0,0,43.5,18,3.3449,0,0,12;13;24;23;22;20;,37;39;76;72;68;,0830;0833;0850;0853;0905;0913;,510.00;513.03;530.10;533.69;545.83;553.55;
659,12,21,0,12,21,p,AM,300,0,31.9,10,0,0,0,12;13;24;21;,37;39;75;,0830;0833;0850;0901;,510.00;513.03;530.10;541.90;
660,12,21,1,12,21,p,AM,0,0,51.9,24,20.0404,0,0,12;13;24;23;22;20;21;,37;39;76;72;68;62;,0830;0833;0850;0853;0905;0913;0921;,510.00;513.03;530.10;533.69;545.83;553.55;561.94;
