name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,76,512,661,Highway,1,1.09969,1,2000,60,1,0,1.09969,2000,0.15,4,1,1,100,10,0,1
,76,512,670,Highway,1,3.42144,1,2000,60,1,0,3.42144,2000,0.15,4,1,1,100,10,0,1
,76,513,512,Highway,1,3.42959,1,5000,60,1,0,3.42959,5000,0.15,4,1,1,100,10,0,1
,76,513,514,Highway,1,4.8861,1,5000,60,1,0,4.8861,5000,0.15,4,1,1,100,10,0,1
,76,513,902,Highway,1,3.14017,1,3500,60,1,0,3.14017,3500,0.15,4,1,1,100,10,0,1
,76,513,905,Highway,1,5.8981,1,3500,60,1,0,5.8981,3500,0.15,4,1,1,100,10,0,1
,76,514,513,Highway,1,4.8861,1,5000,60,1,0,4.8861,5000,0.15,4,1,1,100,10,0,1
,76,514,515,Highway,1,4.02785,1,5000,60,1,0,4.02785,5000,0.15,4,1,1,100,10,0,1
,76,514,903,Highway,1,2.56273,1,3000,60,1,0,2.56273,3000,0.15,4,1,1,100,10,0,1
,76,514,905,Highway,1,6.71693,1,3000,60,1,0,6.71693,3000,0.15,4,1,1,100,10,0,1
,76,515,514,Highway,1,4.02785,1,5000,60,1,0,4.02785,5000,0.15,4,1,1,100,10,0,1
,76,515,516,Highway,1,5.28768,1,5000,60,1,0,5.28768,5000,0.15,4,1,1,100,10,0,1
,76,515,534,Highway,1,1.49543,1,3500,60,1,0,1.49543,3500,0.15,4,1,1,100,10,0,1
,76,515,544,Highway,1,0.305,1,3500,60,1,0,0.305,3500,0.15,4,1,1,100,10,0,1
,76,515,932,Highway,1,10.4426,1,5000,60,1,0,10.4426,5000,0.15,4,1,1,100,10,0,1
,76,516,515,Highway,1,5.28768,1,5000,60,1,0,5.28768,5000,0.15,4,1,1,100,10,0,1
,76,516,517,Highway,1,6.58828,1,3500,60,1,0,6.58828,3500,0.15,4,1,1,100,10,0,1
,76,516,903,Highway,1,7.21375,1,6000,60,1,0,7.21375,6000,0.15,4,1,1,100,10,0,1
,76,516,906,Highway,1,1.11981,1,6000,60,1,0,1.11981,6000,0.15,4,1,1,100,10,0,1
,76,517,516,Highway,1,6.58828,1,3500,60,1,0,6.58828,3500,0.15,4,1,1,100,10,0,1
,76,517,518,Highway,1,7.19102,1,3500,60,1,0,7.19102,3500,0.15,4,1,1,100,10,0,1
,76,517,908,Highway,1,1.64248,1,2500,60,1,0,1.64248,2500,0.15,4,1,1,100,10,0,1
,76,517,909,Highway,1,4.31335,1,2500,60,1,0,4.31335,2500,0.15,4,1,1,100,10,0,1
,76,518,517,Highway,1,7.19102,1,3500,60,1,0,7.19102,3500,0.15,4,1,1,100,10,0,1
,76,518,911,Highway,1,3.62732,1,3500,60,1,0,3.62732,3500,0.15,4,1,1,100,10,0,1
,76,518,912,Highway,1,2.16614,1,3500,60,1,0,2.16614,3500,0.15,4,1,1,100,10,0,1
,76,518,930,Highway,1,38.3558,1,3500,60,1,0,38.3558,3500,0.15,4,1,1,100,10,0,1
,76,519,520,Highway,1,0.682,1,5000,60,1,0,0.682,5000,0.15,4,1,1,100,10,0,1
,76,519,521,Highway,1,2.50769,1,5000,60,1,0,2.50769,5000,0.15,4,1,1,100,10,0,1
,76,519,668,Highway,1,0.35569,1,2000,60,1,0,0.35569,2000,0.15,4,1,1,100,10,0,1
,76,519,670,Highway,1,3.21048,1,2000,60,1,0,3.21048,2000,0.15,4,1,1,100,10,0,1
,76,520,519,Highway,1,0.682,1,5000,60,1,0,0.682,5000,0.15,4,1,1,100,10,0,1
,76,521,511,Highway,1,2.86765,1,5000,60,1,0,2.86765,5000,0.15,4,1,1,100,10,0,1
,76,521,519,Highway,1,2.50769,1,5000,60,1,0,2.50769,5000,0.15,4,1,1,100,10,0,1
,76,521,666,Highway,1,0.793,1,1500,60,1,0,0.793,1500,0.15,4,1,1,100,10,0,1
,76,521,670,Highway,1,2.728,1,1500,60,1,0,2.728,1500,0.15,4,1,1,100,10,0,1
,76,522,511,Highway,1,4.27174,1,5000,60,1,0,4.27174,5000,0.15,4,1,1,100,10,0,1
,76,522,523,Highway,1,5.70472,1,5000,60,1,0,5.70472,5000,0.15,4,1,1,100,10,0,1
,76,523,522,Highway,1,5.70472,1,5000,60,1,0,5.70472,5000,0.15,4,1,1,100,10,0,1
,76,523,530,Highway,1,2.074,1,5000,60,1,0,2.074,5000,0.15,4,1,1,100,10,0,1
,76,523,545,Highway,1,0.061,1,5000,60,1,0,0.061,5000,0.15,4,1,1,100,10,0,1
,76,524,525,Highway,1,2.94447,1,5000,60,1,0,2.94447,5000,0.15,4,1,1,100,10,0,1
,76,524,545,Highway,1,3.715,1,5000,60,1,0,3.715,5000,0.15,4,1,1,100,10,0,1
,76,524,578,Highway,1,2.74568,1,5500,60,1,0,2.74568,5500,0.15,4,1,1,100,10,0,1
,76,524,647,Highway,1,0.80233,1,5500,60,1,0,0.80233,5500,0.15,4,1,1,100,10,0,1
,76,525,452,Highway,1,2.15668,1,5000,60,1,0,2.15668,5000,0.15,4,1,1,100,10,0,1
,76,525,524,Highway,1,2.94447,1,5000,60,1,0,2.94447,5000,0.15,4,1,1,100,10,0,1
,76,525,652,Highway,1,1.06706,1,5000,60,1,0,1.06706,5000,0.15,4,1,1,100,10,0,1
,76,525,657,Highway,1,2.23796,1,5000,60,1,0,2.23796,5000,0.15,4,1,1,100,10,0,1
,76,526,527,Highway,1,5.36835,1,3500,60,1,0,5.36835,3500,0.15,4,1,1,100,10,0,1
,76,526,528,Highway,1,8.59494,1,5000,60,1,0,8.59494,5000,0.15,4,1,1,100,10,0,1
,76,526,541,Highway,1,0.43988,1,3500,60,1,0,0.43988,3500,0.15,4,1,1,100,10,0,1
,76,526,546,Highway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,76,527,526,Highway,1,5.36835,1,3500,60,1,0,5.36835,3500,0.15,4,1,1,100,10,0,1
,76,527,542,Highway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,76,527,543,Highway,1,3.66203,1,3500,60,1,0,3.66203,3500,0.15,4,1,1,100,10,0,1
,76,527,546,Highway,1,3.24678,1,3500,60,1,0,3.24678,3500,0.15,4,1,1,100,10,0,1
,76,528,526,Highway,1,8.59494,1,5000,60,1,0,8.59494,5000,0.15,4,1,1,100,10,0,1
,76,528,529,Highway,1,1.30546,1,6500,60,1,0,1.30546,6500,0.15,4,1,1,100,10,0,1
,76,528,573,Highway,1,2.39148,1,4000,60,1,0,2.39148,4000,0.15,4,1,1,100,10,0,1
,76,528,575,Highway,1,1.14609,1,4000,60,1,0,1.14609,4000,0.15,4,1,1,100,10,0,1
,76,529,528,Highway,1,1.30546,1,6500,60,1,0,1.30546,6500,0.15,4,1,1,100,10,0,1
,76,529,530,Highway,1,1.89493,1,6500,60,1,0,1.89493,6500,0.15,4,1,1,100,10,0,1
,76,529,531,Highway,1,1.12478,1,6500,60,1,0,1.12478,6500,0.15,4,1,1,100,10,0,1
,76,530,523,Highway,1,2.074,1,5000,60,1,0,2.074,5000,0.15,4,1,1,100,10,0,1
,76,530,529,Highway,1,1.89493,1,6500,60,1,0,1.89493,6500,0.15,4,1,1,100,10,0,1
,76,530,575,Highway,1,2.51509,1,5000,60,1,0,2.51509,5000,0.15,4,1,1,100,10,0,1
,76,530,577,Highway,1,0.8184,1,5000,60,1,0,0.8184,5000,0.15,4,1,1,100,10,0,1
,76,531,529,Highway,1,1.12478,1,6500,60,1,0,1.12478,6500,0.15,4,1,1,100,10,0,1
,76,531,532,Highway,1,1.403,1,6500,60,1,0,1.403,6500,0.15,4,1,1,100,10,0,1
,76,531,573,Highway,1,0.7446,1,3500,60,1,0,0.7446,3500,0.15,4,1,1,100,10,0,1
,76,531,574,Highway,1,2.24957,1,3500,60,1,0,2.24957,3500,0.15,4,1,1,100,10,0,1
,76,532,531,Highway,1,1.403,1,6500,60,1,0,1.403,6500,0.15,4,1,1,100,10,0,1
,76,532,533,Highway,1,1.22152,1,6500,60,1,0,1.22152,6500,0.15,4,1,1,100,10,0,1
,76,532,569,Highway,1,1.45508,1,5000,60,1,0,1.45508,5000,0.15,4,1,1,100,10,0,1
,76,532,574,Highway,1,1.70909,1,5000,60,1,0,1.70909,5000,0.15,4,1,1,100,10,0,1
,76,533,498,Highway,1,1.2276,1,6500,60,1,0,1.2276,6500,0.15,4,1,1,100,10,0,1
,76,533,532,Highway,1,1.22152,1,6500,60,1,0,1.22152,6500,0.15,4,1,1,100,10,0,1
,76,533,568,Highway,1,1.4892,1,5000,60,1,0,1.4892,5000,0.15,4,1,1,100,10,0,1
,76,533,569,Highway,1,0.854,1,5000,60,1,0,0.854,5000,0.15,4,1,1,100,10,0,1
,76,534,515,Highway,1,1.49543,1,3500,60,1,0,1.49543,3500,0.15,4,1,1,100,10,0,1
,76,534,543,Highway,1,2.95646,1,3500,60,1,0,2.95646,3500,0.15,4,1,1,100,10,0,1
,76,534,933,Highway,1,6.10762,1,3500,60,1,0,6.10762,3500,0.15,4,1,1,100,10,0,1
,76,535,438,Highway,1,7.09097,1,6500,60,1,0,7.09097,6500,0.15,4,1,1,100,10,0,1
,76,535,486,Highway,1,0.25151,1,6500,60,1,0,0.25151,6500,0.15,4,1,1,100,10,0,1
,76,535,487,Highway,1,3.49621,1,6500,60,1,0,3.49621,6500,0.15,4,1,1,100,10,0,1
,76,536,438,Highway,1,1.85925,1,5000,60,1,0,1.85925,5000,0.15,4,1,1,100,10,0,1
,76,536,537,Highway,1,2.94826,1,5000,60,1,0,2.94826,5000,0.15,4,1,1,100,10,0,1
,76,536,615,Highway,1,1.74784,1,2000,60,1,0,1.74784,2000,0.15,4,1,1,100,10,0,1
,76,537,399,Highway,1,3.93438,1,5000,60,1,0,3.93438,5000,0.15,4,1,1,100,10,0,1
,76,537,536,Highway,1,2.94826,1,5000,60,1,0,2.94826,5000,0.15,4,1,1,100,10,0,1
,76,537,608,Highway,1,2.693,1,5500,60,1,0,2.693,5500,0.15,4,1,1,100,10,0,1
,76,537,610,Highway,1,0.62208,1,5500,60,1,0,0.62208,5500,0.15,4,1,1,100,10,0,1
,76,538,409,Highway,1,1.40829,1,5000,60,1,0,1.40829,5000,0.15,4,1,1,100,10,0,1
,76,538,474,Highway,1,2.99149,1,5000,60,1,0,2.99149,5000,0.15,4,1,1,100,10,0,1
,76,538,699,Highway,1,0.71138,1,8000,60,1,0,0.71138,8000,0.15,4,1,1,100,10,0,1
,76,538,704,Highway,1,3.37435,1,8000,60,1,0,3.37435,8000,0.15,4,1,1,100,10,0,1
,76,539,409,Highway,1,2.55473,1,5000,60,1,0,2.55473,5000,0.15,4,1,1,100,10,0,1
,76,539,483,Highway,1,3.07733,1,5000,60,1,0,3.07733,5000,0.15,4,1,1,100,10,0,1
,76,539,694,Highway,1,1.15095,1,5000,60,1,0,1.15095,5000,0.15,4,1,1,100,10,0,1
,76,539,704,Highway,1,2.14196,1,5000,60,1,0,2.14196,5000,0.15,4,1,1,100,10,0,1
,76,540,438,Highway,1,1.50659,1,3500,60,1,0,1.50659,3500,0.15,4,1,1,100,10,0,1
,76,540,583,Highway,1,0.7421,1,3000,60,1,0,0.7421,3000,0.15,4,1,1,100,10,0,1
,76,540,622,Highway,1,2.046,1,3000,60,1,0,2.046,3000,0.15,4,1,1,100,10,0,1
,76,541,526,Highway,1,0.43988,1,3500,60,1,0,0.43988,3500,0.15,4,1,1,100,10,0,1
,76,541,582,Highway,1,2.91335,1,2500,60,1,0,2.91335,2500,0.15,4,1,1,100,10,0,1
,76,541,902,Highway,1,3.77264,1,2500,60,1,0,3.77264,2500,0.15,4,1,1,100,10,0,1
,76,542,527,Highway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,76,542,902,Highway,1,2.16614,1,10500,60,1,0,2.16614,10500,0.15,4,1,1,100,10,0,1
,76,542,903,Highway,1,4.21298,1,10500,60,1,0,4.21298,10500,0.15,4,1,1,100,10,0,1
,76,543,527,Highway,1,3.66203,1,3500,60,1,0,3.66203,3500,0.15,4,1,1,100,10,0,1
,76,543,534,Highway,1,2.95646,1,3500,60,1,0,2.95646,3500,0.15,4,1,1,100,10,0,1
,76,543,903,Highway,1,0.90683,1,3500,60,1,0,0.90683,3500,0.15,4,1,1,100,10,0,1
,76,544,515,Highway,1,0.305,1,3500,60,1,0,0.305,3500,0.15,4,1,1,100,10,0,1
,76,544,903,Highway,1,3.28268,1,5000,60,1,0,3.28268,5000,0.15,4,1,1,100,10,0,1
,76,544,904,Highway,1,2.51953,1,5000,60,1,0,2.51953,5000,0.15,4,1,1,100,10,0,1
,76,545,523,Highway,1,0.061,1,5000,60,1,0,0.061,5000,0.15,4,1,1,100,10,0,1
,76,545,524,Highway,1,3.715,1,5000,60,1,0,3.715,5000,0.15,4,1,1,100,10,0,1
,76,545,577,Highway,1,1.83508,1,4000,60,1,0,1.83508,4000,0.15,4,1,1,100,10,0,1
,76,545,580,Highway,1,1.10476,1,4000,60,1,0,1.10476,4000,0.15,4,1,1,100,10,0,1
,76,546,526,Highway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,76,546,527,Highway,1,3.24678,1,3500,60,1,0,3.24678,3500,0.15,4,1,1,100,10,0,1
,76,547,1,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,547,548,Highway,1,1.33783,1,3000,60,1,0,1.33783,3000,0.15,4,1,1,100,10,0,1
,76,547,549,Highway,1,2.38213,1,4500,60,1,0,2.38213,4500,0.15,4,1,1,100,10,0,1
,76,547,621,Highway,1,1.58365,1,5500,60,1,0,1.58365,5500,0.15,4,1,1,100,10,0,1
,76,548,2,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,548,547,Highway,1,1.33783,1,3000,60,1,0,1.33783,3000,0.15,4,1,1,100,10,0,1
,76,548,550,Highway,1,2.728,1,7000,60,1,0,2.728,7000,0.15,4,1,1,100,10,0,1
,76,548,552,Highway,1,2.43542,1,3000,60,1,0,2.43542,3000,0.15,4,1,1,100,10,0,1
,76,548,618,Highway,1,1.95295,1,7500,60,1,0,1.95295,7500,0.15,4,1,1,100,10,0,1
,76,549,3,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,549,547,Highway,1,2.38213,1,4500,60,1,0,2.38213,4500,0.15,4,1,1,100,10,0,1
,76,549,550,Highway,1,1.57423,1,5000,60,1,0,1.57423,5000,0.15,4,1,1,100,10,0,1
,76,549,551,Highway,1,3.1104,1,15500,60,1,0,3.1104,15500,0.15,4,1,1,100,10,0,1
,76,550,4,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,550,548,Highway,1,2.728,1,7000,60,1,0,2.728,7000,0.15,4,1,1,100,10,0,1
,76,550,549,Highway,1,1.57423,1,5000,60,1,0,1.57423,5000,0.15,4,1,1,100,10,0,1
,76,550,551,Highway,1,2.85204,1,7000,60,1,0,2.85204,7000,0.15,4,1,1,100,10,0,1
,76,550,552,Highway,1,3.26564,1,2000,60,1,0,3.26564,2000,0.15,4,1,1,100,10,0,1
,76,550,553,Highway,1,1.84619,1,3500,60,1,0,1.84619,3500,0.15,4,1,1,100,10,0,1
,76,550,560,Highway,1,2.61945,1,3500,60,1,0,2.61945,3500,0.15,4,1,1,100,10,0,1
,76,551,5,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,551,495,Highway,1,3.26962,1,7000,60,1,0,3.26962,7000,0.15,4,1,1,100,10,0,1
,76,551,549,Highway,1,3.1104,1,15500,60,1,0,3.1104,15500,0.15,4,1,1,100,10,0,1
,76,551,550,Highway,1,2.85204,1,7000,60,1,0,2.85204,7000,0.15,4,1,1,100,10,0,1
,76,551,563,Highway,1,2.22043,1,20000,60,1,0,2.22043,20000,0.15,4,1,1,100,10,0,1
,76,552,6,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,552,435,Highway,1,1.30973,1,4500,60,1,0,1.30973,4500,0.15,4,1,1,100,10,0,1
,76,552,548,Highway,1,2.43542,1,3000,60,1,0,2.43542,3000,0.15,4,1,1,100,10,0,1
,76,552,550,Highway,1,3.26564,1,2000,60,1,0,3.26564,2000,0.15,4,1,1,100,10,0,1
,76,552,553,Highway,1,2.2112,1,8500,60,1,0,2.2112,8500,0.15,4,1,1,100,10,0,1
,76,552,618,Highway,1,2.65122,1,5000,60,1,0,2.65122,5000,0.15,4,1,1,100,10,0,1
,76,552,619,Highway,1,3.08699,1,9500,60,1,0,3.08699,9500,0.15,4,1,1,100,10,0,1
,76,553,7,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,553,496,Highway,1,1.46907,1,6000,60,1,0,1.46907,6000,0.15,4,1,1,100,10,0,1
,76,553,550,Highway,1,1.84619,1,3500,60,1,0,1.84619,3500,0.15,4,1,1,100,10,0,1
,76,553,552,Highway,1,2.2112,1,8500,60,1,0,2.2112,8500,0.15,4,1,1,100,10,0,1
,76,553,560,Highway,1,2.16185,1,7500,60,1,0,2.16185,7500,0.15,4,1,1,100,10,0,1
,76,554,8,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,554,435,Highway,1,1.76057,1,4500,60,1,0,1.76057,4500,0.15,4,1,1,100,10,0,1
,76,554,437,Highway,1,1.037,1,4000,60,1,0,1.037,4000,0.15,4,1,1,100,10,0,1
,76,554,614,Highway,1,3.02427,1,3500,60,1,0,3.02427,3500,0.15,4,1,1,100,10,0,1
,76,554,619,Highway,1,2.7987,1,2500,60,1,0,2.7987,2500,0.15,4,1,1,100,10,0,1
,76,554,622,Highway,1,3.73248,1,2000,60,1,0,3.73248,2000,0.15,4,1,1,100,10,0,1
,76,554,625,Highway,1,1.84418,1,7000,60,1,0,1.84418,7000,0.15,4,1,1,100,10,0,1
,76,555,9,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,555,556,Highway,1,3.06339,1,7500,60,1,0,3.06339,7500,0.15,4,1,1,100,10,0,1
,76,555,622,Highway,1,3.13542,1,4500,60,1,0,3.13542,4500,0.15,4,1,1,100,10,0,1
,76,555,624,Highway,1,1.6116,1,5500,60,1,0,1.6116,5500,0.15,4,1,1,100,10,0,1
,76,555,625,Highway,1,1.10476,1,13500,60,1,0,1.10476,13500,0.15,4,1,1,100,10,0,1
,76,556,10,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,556,437,Highway,1,3.32156,1,4000,60,1,0,3.32156,4000,0.15,4,1,1,100,10,0,1
,76,556,496,Highway,1,0.9836,1,6000,60,1,0,0.9836,6000,0.15,4,1,1,100,10,0,1
,76,556,555,Highway,1,3.06339,1,7500,60,1,0,3.06339,7500,0.15,4,1,1,100,10,0,1
,76,556,557,Highway,1,2.86959,1,6500,60,1,0,2.86959,6500,0.15,4,1,1,100,10,0,1
,76,556,560,Highway,1,2.63362,1,4500,60,1,0,2.63362,4500,0.15,4,1,1,100,10,0,1
,76,556,624,Highway,1,3.85219,1,1000,60,1,0,3.85219,1000,0.15,4,1,1,100,10,0,1
,76,557,11,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,557,490,Highway,1,2.43542,1,5000,60,1,0,2.43542,5000,0.15,4,1,1,100,10,0,1
,76,557,556,Highway,1,2.86959,1,6500,60,1,0,2.86959,6500,0.15,4,1,1,100,10,0,1
,76,557,558,Highway,1,1.86624,1,5000,60,1,0,1.86624,5000,0.15,4,1,1,100,10,0,1
,76,557,559,Highway,1,2.69645,1,5500,60,1,0,2.69645,5500,0.15,4,1,1,100,10,0,1
,76,557,624,Highway,1,4.44966,1,2000,60,1,0,4.44966,2000,0.15,4,1,1,100,10,0,1
,76,557,630,Highway,1,1.71778,1,8500,60,1,0,1.71778,8500,0.15,4,1,1,100,10,0,1
,76,558,12,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,558,491,Highway,1,2.34672,1,6500,60,1,0,2.34672,6500,0.15,4,1,1,100,10,0,1
,76,558,557,Highway,1,1.86624,1,5000,60,1,0,1.86624,5000,0.15,4,1,1,100,10,0,1
,76,558,560,Highway,1,1.98695,1,4000,60,1,0,1.98695,4000,0.15,4,1,1,100,10,0,1
,76,558,561,Highway,1,2.32121,1,10000,60,1,0,2.32121,10000,0.15,4,1,1,100,10,0,1
,76,559,13,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,559,491,Highway,1,0.73707,1,6500,60,1,0,0.73707,6500,0.15,4,1,1,100,10,0,1
,76,559,557,Highway,1,2.69645,1,5500,60,1,0,2.69645,5500,0.15,4,1,1,100,10,0,1
,76,559,562,Highway,1,2.63432,1,12000,60,1,0,2.63432,12000,0.15,4,1,1,100,10,0,1
,76,559,566,Highway,1,2.13848,1,7500,60,1,0,2.13848,7500,0.15,4,1,1,100,10,0,1
,76,559,631,Highway,1,3.26564,1,5000,60,1,0,3.26564,5000,0.15,4,1,1,100,10,0,1
,76,560,14,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,560,495,Highway,1,0.61304,1,7000,60,1,0,0.61304,7000,0.15,4,1,1,100,10,0,1
,76,560,550,Highway,1,2.61945,1,3500,60,1,0,2.61945,3500,0.15,4,1,1,100,10,0,1
,76,560,553,Highway,1,2.16185,1,7500,60,1,0,2.16185,7500,0.15,4,1,1,100,10,0,1
,76,560,556,Highway,1,2.63362,1,4500,60,1,0,2.63362,4500,0.15,4,1,1,100,10,0,1
,76,560,558,Highway,1,1.98695,1,4000,60,1,0,1.98695,4000,0.15,4,1,1,100,10,0,1
,76,560,561,Highway,1,2.45899,1,11000,60,1,0,2.45899,11000,0.15,4,1,1,100,10,0,1
,76,561,15,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,561,492,Highway,1,2.19685,1,9000,60,1,0,2.19685,9000,0.15,4,1,1,100,10,0,1
,76,561,494,Highway,1,0.67377,1,10000,60,1,0,0.67377,10000,0.15,4,1,1,100,10,0,1
,76,561,558,Highway,1,2.32121,1,10000,60,1,0,2.32121,10000,0.15,4,1,1,100,10,0,1
,76,561,560,Highway,1,2.45899,1,11000,60,1,0,2.45899,11000,0.15,4,1,1,100,10,0,1
,76,562,16,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,562,492,Highway,1,0.73707,1,9000,60,1,0,0.73707,9000,0.15,4,1,1,100,10,0,1
,76,562,493,Highway,1,0.57547,1,14500,60,1,0,0.57547,14500,0.15,4,1,1,100,10,0,1
,76,562,559,Highway,1,2.63432,1,12000,60,1,0,2.63432,12000,0.15,4,1,1,100,10,0,1
,76,562,563,Highway,1,2.37587,1,500,60,1,0,2.37587,500,0.15,4,1,1,100,10,0,1
,76,562,567,Highway,1,1.46907,1,12000,60,1,0,1.46907,12000,0.15,4,1,1,100,10,0,1
,76,563,17,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,563,494,Highway,1,2.20446,1,10000,60,1,0,2.20446,10000,0.15,4,1,1,100,10,0,1
,76,563,551,Highway,1,2.22043,1,20000,60,1,0,2.22043,20000,0.15,4,1,1,100,10,0,1
,76,563,562,Highway,1,2.37587,1,500,60,1,0,2.37587,500,0.15,4,1,1,100,10,0,1
,76,563,564,Highway,1,1.50906,1,24000,60,1,0,1.50906,24000,0.15,4,1,1,100,10,0,1
,76,564,18,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,564,493,Highway,1,1.82797,1,14500,60,1,0,1.82797,14500,0.15,4,1,1,100,10,0,1
,76,564,563,Highway,1,1.50906,1,24000,60,1,0,1.50906,24000,0.15,4,1,1,100,10,0,1
,76,564,565,Highway,1,1.48419,1,14000,60,1,0,1.48419,14000,0.15,4,1,1,100,10,0,1
,76,565,19,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,565,564,Highway,1,1.48419,1,14000,60,1,0,1.48419,14000,0.15,4,1,1,100,10,0,1
,76,565,568,Highway,1,1.53594,1,12000,60,1,0,1.53594,12000,0.15,4,1,1,100,10,0,1
,76,565,569,Highway,1,3.039,1,6500,60,1,0,3.039,6500,0.15,4,1,1,100,10,0,1
,76,566,20,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,566,500,Highway,1,1.54319,1,4500,60,1,0,1.54319,4500,0.15,4,1,1,100,10,0,1
,76,566,559,Highway,1,2.13848,1,7500,60,1,0,2.13848,7500,0.15,4,1,1,100,10,0,1
,76,566,567,Highway,1,2.5489,1,5000,60,1,0,2.5489,5000,0.15,4,1,1,100,10,0,1
,76,566,631,Highway,1,2.89027,1,2000,60,1,0,2.89027,2000,0.15,4,1,1,100,10,0,1
,76,567,21,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,567,499,Highway,1,1.525,1,12500,60,1,0,1.525,12500,0.15,4,1,1,100,10,0,1
,76,567,562,Highway,1,1.46907,1,12000,60,1,0,1.46907,12000,0.15,4,1,1,100,10,0,1
,76,567,566,Highway,1,2.5489,1,5000,60,1,0,2.5489,5000,0.15,4,1,1,100,10,0,1
,76,568,22,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,568,533,Highway,1,1.4892,1,5000,60,1,0,1.4892,5000,0.15,4,1,1,100,10,0,1
,76,568,565,Highway,1,1.53594,1,12000,60,1,0,1.53594,12000,0.15,4,1,1,100,10,0,1
,76,568,574,Highway,1,2.05779,1,17500,60,1,0,2.05779,17500,0.15,4,1,1,100,10,0,1
,76,569,23,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,569,499,Highway,1,1.04948,1,12500,60,1,0,1.04948,12500,0.15,4,1,1,100,10,0,1
,76,569,532,Highway,1,1.45508,1,5000,60,1,0,1.45508,5000,0.15,4,1,1,100,10,0,1
,76,569,533,Highway,1,0.854,1,5000,60,1,0,0.854,5000,0.15,4,1,1,100,10,0,1
,76,569,565,Highway,1,3.039,1,6500,60,1,0,3.039,6500,0.15,4,1,1,100,10,0,1
,76,569,570,Highway,1,2.64067,1,9000,60,1,0,2.64067,9000,0.15,4,1,1,100,10,0,1
,76,569,572,Highway,1,3.7185,1,3500,60,1,0,3.7185,3500,0.15,4,1,1,100,10,0,1
,76,569,573,Highway,1,3.05549,1,6000,60,1,0,3.05549,6000,0.15,4,1,1,100,10,0,1
,76,570,24,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,570,500,Highway,1,0.671,1,4500,60,1,0,0.671,4500,0.15,4,1,1,100,10,0,1
,76,570,569,Highway,1,2.64067,1,9000,60,1,0,2.64067,9000,0.15,4,1,1,100,10,0,1
,76,570,571,Highway,1,3.50312,1,3000,60,1,0,3.50312,3000,0.15,4,1,1,100,10,0,1
,76,570,572,Highway,1,2.50769,1,5500,60,1,0,2.50769,5500,0.15,4,1,1,100,10,0,1
